trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1466,False,"{'a': 0.0005, 'e': 0.48046542954343674}",30,17,-39.699612212020654,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1467,False,"{'a': 0.0005, 'e': 0.48022525687683526}",30,23,13.006684171157229,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.0005, 'e': 0.4799852042665505}",30,0,-36.07810422985813,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
1469,False,"{'a': 0.0005, 'e': 0.4797452716525693}",30,13,-41.84328539604145,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1470,False,"{'a': 0.0005, 'e': 0.47950545897490854}",25,2,-38.06759450689981,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
1471,False,"{'a': 0.0005, 'e': 0.479265766173615}",20,10,17.45108213030687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.0005, 'e': 0.4790261931887655}",20,0,3.704237575661363,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1473,False,"{'a': 0.0005, 'e': 0.4787867399604668}",20,0,0.4323809012805424,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1474,False,"{'a': 0.0005, 'e': 0.47854740642885557}",20,0,-129.97036280994686,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
1475,False,"{'a': 0.0005, 'e': 0.47830819253409845}",25,14,7.944989602025538,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.0005, 'e': 0.478069098216392}",30,4,-17.007722542891788,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 0}",1
1477,False,"{'a': 0.0005, 'e': 0.47783012341596254}",20,10,-23.448148459106996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1478,False,"{'a': 0.0005, 'e': 0.47759126807306646}",25,12,-72.17465492813345,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
1479,False,"{'a': 0.0005, 'e': 0.4773525321279899}",20,3,-19.80545612258436,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1480,False,"{'a': 0.0005, 'e': 0.4771139155210488}",20,5,8.62038293316886,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.0005, 'e': 0.4768754181925891}",30,16,5.399493710537605,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1482,False,"{'a': 0.0005, 'e': 0.4766370400829864}",20,4,-33.48981835410383,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
1483,False,"{'a': 0.0005, 'e': 0.4763987811326462}",20,0,-82.08879872992607,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1484,False,"{'a': 0.0005, 'e': 0.4761606412820038}",20,0,-56.876072904212286,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1485,False,"{'a': 0.0005, 'e': 0.4759226204715242}",20,4,-37.577843711184386,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1486,False,"{'a': 0.0005, 'e': 0.4756847186417022}",30,0,9.321773479797839,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
1487,False,"{'a': 0.0005, 'e': 0.47544693573306235}",30,9,-4.613044500114119,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1488,False,"{'a': 0.0005, 'e': 0.4752092716861589}",35,0,-30.13538221211213,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 2}",0
1489,False,"{'a': 0.0005, 'e': 0.4749717264415758}",20,15,3.0734361435975126,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.0005, 'e': 0.47473429993992683}",20,12,-18.62986622921408,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1491,False,"{'a': 0.0005, 'e': 0.4744969921218553}",25,0,-56.573735831824926,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
1492,False,"{'a': 0.0005, 'e': 0.47425980292803427}",20,4,-14.851135845669305,"{0: 12, 1: 3, 2: 0, 3: 1, 4: 0}",1
1493,False,"{'a': 0.0005, 'e': 0.47402273229916647}",20,14,10.190647911620486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.0005, 'e': 0.4737857801759842}",20,6,-32.27390329920731,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1495,False,"{'a': 0.0005, 'e': 0.47354894649924945}",20,6,-107.36383751254465,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 2}",1
1496,False,"{'a': 0.0005, 'e': 0.4733122312097538}",20,0,-4.84409729387348,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1497,False,"{'a': 0.0005, 'e': 0.4730756342483184}",30,19,10.585936769233435,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.0005, 'e': 0.47283915555579403}",25,0,-117.9724841164895,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
1499,False,"{'a': 0.0005, 'e': 0.472602795073061}",20,3,-47.7043421177581,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1500,False,"{'a': 0.0005, 'e': 0.47236655274102923}",30,0,-19.177972887288764,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1501,False,"{'a': 0.0005, 'e': 0.4721304285006381}",25,13,-3.985027152583156,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1502,False,"{'a': 0.0005, 'e': 0.4718944222928565}",25,19,5.667720850074445,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.0005, 'e': 0.47165853405868297}",25,7,-18.342204570484654,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
1504,False,"{'a': 0.0005, 'e': 0.4714227637391454}",20,3,-17.89636479453742,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1505,False,"{'a': 0.0005, 'e': 0.4711871112753012}",25,13,-15.060506589259749,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1506,False,"{'a': 0.0005, 'e': 0.47095157660823733}",25,3,-69.77575522588619,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 1}",1
1507,False,"{'a': 0.0005, 'e': 0.47071615967907005}",25,0,-27.17499723647563,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
1508,False,"{'a': 0.0005, 'e': 0.4704808604289451}",20,0,-77.9379948521753,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1509,False,"{'a': 0.0005, 'e': 0.4702456787990377}",25,0,-1.5755974715074417,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1510,False,"{'a': 0.0005, 'e': 0.4700106147305525}",25,16,11.951943605146294,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.0005, 'e': 0.46977566816472344}",25,0,-125.77996775138067,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
1512,False,"{'a': 0.0005, 'e': 0.46954083904281385}",30,13,-3.1000060463735712,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1513,False,"{'a': 0.0005, 'e': 0.4693061273061165}",25,0,-86.45392902057031,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1514,False,"{'a': 0.0005, 'e': 0.4690715328959534}",35,24,20.746277893547983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.0005, 'e': 0.4688370557536759}",20,11,5.879417009219812,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1516,False,"{'a': 0.0005, 'e': 0.4686026958206648}",20,0,7.420156955130214,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1517,False,"{'a': 0.0005, 'e': 0.46836845303833013}",25,0,-53.05513443865744,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1518,False,"{'a': 0.0005, 'e': 0.46813432734811117}",20,8,-21.11364454460062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1519,False,"{'a': 0.0005, 'e': 0.46790031869147647}",25,15,4.825460994698004,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.0005, 'e': 0.4676664270099239}",25,13,-12.942696603906583,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1521,False,"{'a': 0.0005, 'e': 0.4674326522449805}",25,14,-19.789344650694858,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1522,False,"{'a': 0.0005, 'e': 0.46719899433820256}",20,0,-37.14108894965496,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1523,False,"{'a': 0.0005, 'e': 0.46696545323117566}",30,4,-25.305296470382274,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 0}",1
1524,False,"{'a': 0.0005, 'e': 0.4667320288655145}",20,0,-24.5020678609053,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1525,False,"{'a': 0.0005, 'e': 0.466498721182863}",20,14,10.293886630143147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.0005, 'e': 0.46626553012489425}",30,0,-100.15752166779001,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
1527,False,"{'a': 0.0005, 'e': 0.4660324556333104}",20,0,13.504254618823172,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1528,False,"{'a': 0.0005, 'e': 0.4657994976498429}",25,12,-46.69590290076879,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1529,False,"{'a': 0.0005, 'e': 0.46556665611625225}",25,14,-28.888816176183518,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1530,False,"{'a': 0.0005, 'e': 0.46533393097432807}",20,0,-2.878182611373714,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1531,False,"{'a': 0.0005, 'e': 0.46510132216588906}",25,17,14.90336687524059,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.0005, 'e': 0.464868829632783}",25,12,-42.19034684711912,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1533,False,"{'a': 0.0005, 'e': 0.46463645331688674}",30,6,-1.403117175331576,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
1534,False,"{'a': 0.0005, 'e': 0.4644041931601063}",20,8,7.245901477470869,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1535,False,"{'a': 0.0005, 'e': 0.4641720491043765}",30,0,-35.983527063933316,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
1536,False,"{'a': 0.0005, 'e': 0.4639400210916614}",25,13,-1.7595617828268937,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1537,False,"{'a': 0.0005, 'e': 0.463708109063954}",20,0,-18.352553901201233,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1538,False,"{'a': 0.0005, 'e': 0.4634763129632763}",30,18,20.721631041559682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.0005, 'e': 0.46324463273167926}",20,8,-21.709452376776863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1540,False,"{'a': 0.0005, 'e': 0.4630130683112428}",20,10,8.49303431612858,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1541,False,"{'a': 0.0005, 'e': 0.4627816196440758}",20,11,6.7795641859872795,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.0005, 'e': 0.4625502866723162}",20,0,-95.90554048242632,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1543,False,"{'a': 0.0005, 'e': 0.4623190693381306}",25,5,-4.0330085241408025,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1544,False,"{'a': 0.0005, 'e': 0.4620879675837148}",20,0,5.605923136205563,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1545,False,"{'a': 0.0005, 'e': 0.46185698135129327}",35,7,23.473483383089462,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.0005, 'e': 0.4616261105831195}",30,10,15.665631739606376,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1547,False,"{'a': 0.0005, 'e': 0.46139535522147573}",25,0,-27.57246583838011,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1548,False,"{'a': 0.0005, 'e': 0.4611647152086732}",25,13,0.1525125737925095,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1549,False,"{'a': 0.0005, 'e': 0.46093419048705186}",30,2,0.5168138018733577,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 0}",1
1550,False,"{'a': 0.0005, 'e': 0.46070378099898057}",20,6,1.2839619435491956,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1551,False,"{'a': 0.0005, 'e': 0.46047348668685695}",25,12,-38.78112332279941,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1552,False,"{'a': 0.0005, 'e': 0.4602433074931074}",30,4,-86.41060261054002,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 2}",1
1553,False,"{'a': 0.0005, 'e': 0.46001324336018706}",20,4,8.93850146097834,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.0005, 'e': 0.45978329423058}",20,11,-38.82160155181465,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1555,False,"{'a': 0.0005, 'e': 0.45955346004679887}",20,6,1.8105899345532115,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1556,False,"{'a': 0.0005, 'e': 0.45932374075138516}",30,2,-35.97143018995023,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
1557,False,"{'a': 0.0005, 'e': 0.45909413628690904}",25,9,6.251088558196184,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.0005, 'e': 0.45886464659596937}",30,0,-45.76250674355028,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
1559,False,"{'a': 0.0005, 'e': 0.4586352716211937}",20,5,10.52615823211301,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1560,False,"{'a': 0.0005, 'e': 0.4584060113052384}",20,7,-15.179440254358518,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1561,False,"{'a': 0.0005, 'e': 0.45817686559078824}",20,0,19.075816593590954,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1562,False,"{'a': 0.0005, 'e': 0.4579478344205569}",20,4,-16.60445957698265,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1563,False,"{'a': 0.0005, 'e': 0.45771891773728657}",20,0,-51.33159426593303,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1564,False,"{'a': 0.0005, 'e': 0.457490115483748}",35,0,18.769759910783943,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
1565,False,"{'a': 0.0005, 'e': 0.45726142760274074}",25,0,-14.232920006441365,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1566,False,"{'a': 0.0005, 'e': 0.45703285403709276}",20,3,-11.88650226536313,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1567,False,"{'a': 0.0005, 'e': 0.45680439472966067}",20,15,11.0888031294091,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.0005, 'e': 0.4565760496233296}",20,0,0.276645486628909,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1569,False,"{'a': 0.0005, 'e': 0.4563478186610133}",20,2,-24.465882544295358,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1570,False,"{'a': 0.0005, 'e': 0.4561197017856541}",30,14,28.312010660226196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.0005, 'e': 0.4558916989402227}",20,9,19.804217550780244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.0005, 'e': 0.4556638100677184}",25,5,-19.30716996139889,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1573,False,"{'a': 0.0005, 'e': 0.455436035111169}",30,16,0.3463359948714029,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1574,False,"{'a': 0.0005, 'e': 0.45520837401363073}",20,0,-4.844406597880384,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1575,False,"{'a': 0.0005, 'e': 0.45498082671818835}",20,2,-71.16566025276511,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
1576,False,"{'a': 0.0005, 'e': 0.45475339316795504}",20,5,-23.82914316545583,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1577,False,"{'a': 0.0005, 'e': 0.45452607330607236}",25,0,-27.493553374147076,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1578,False,"{'a': 0.0005, 'e': 0.4542988670757104}",30,20,18.06960208682233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.0005, 'e': 0.4540717744200675}",20,12,4.211045046753265,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1580,False,"{'a': 0.0005, 'e': 0.45384479528237065}",20,0,-23.924531787821156,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1581,False,"{'a': 0.0005, 'e': 0.453617929605875}",20,8,-10.912264150359618,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
1582,False,"{'a': 0.0005, 'e': 0.4533911773338641}",25,12,-5.2888761314359325,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1583,False,"{'a': 0.0005, 'e': 0.4531645384096499}",20,3,-27.61014759942443,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
1584,False,"{'a': 0.0005, 'e': 0.45293801277657264}",20,10,-7.800311447381073,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1585,False,"{'a': 0.0005, 'e': 0.45271160037800096}",25,6,-57.64867752770409,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
1586,False,"{'a': 0.0005, 'e': 0.4524853011573317}",30,9,-34.11888743120673,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
1587,False,"{'a': 0.0005, 'e': 0.4522591150579901}",20,3,-37.98340078457391,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1588,False,"{'a': 0.0005, 'e': 0.4520330420234296}",20,10,-77.7907706621312,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
1589,False,"{'a': 0.0005, 'e': 0.45180708199713193}",20,15,-1.2516214045920293,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.0005, 'e': 0.45158123492260716}",35,24,5.551098423881273,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'a': 0.0005, 'e': 0.4513555007433935}",20,6,-51.36854984340485,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1592,False,"{'a': 0.0005, 'e': 0.4511298794030573}",20,10,1.7993777503869515,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.0005, 'e': 0.45090437084519336}",25,3,1.4291052687555847,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1594,False,"{'a': 0.0005, 'e': 0.45067897501342447}",30,0,-2.811286650797399,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
1595,False,"{'a': 0.0005, 'e': 0.45045369185140166}",20,12,7.438899166809254,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.0005, 'e': 0.45022852130280416}",35,23,10.89317103484122,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.0005, 'e': 0.45000346331133934}",30,7,-60.582186463942534,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
1598,False,"{'a': 0.0005, 'e': 0.4497785178207427}",25,14,-11.566142716758609,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1599,False,"{'a': 0.0005, 'e': 0.44955368477477786}",20,3,7.023788544281874,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1600,False,"{'a': 0.0005, 'e': 0.44932896411723655}",25,13,-41.99623403947298,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1601,False,"{'a': 0.0005, 'e': 0.4491043557919386}",25,4,-69.48329126891791,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 1}",1
1602,False,"{'a': 0.0005, 'e': 0.4488798597427319}",30,0,-78.58725645988912,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
1603,False,"{'a': 0.0005, 'e': 0.44865547591349253}",20,0,-71.4128536336914,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
1604,False,"{'a': 0.0005, 'e': 0.44843120424812444}",35,9,-18.788248510633643,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 0}",1
1605,False,"{'a': 0.0005, 'e': 0.4482070446905598}",25,18,11.7679722276257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.0005, 'e': 0.4479829971847586}",30,0,-108.3450793566244,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
1607,False,"{'a': 0.0005, 'e': 0.4477590616747091}",35,19,12.74692645524786,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.0005, 'e': 0.4475352381044273}",25,17,7.047463817295872,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.0005, 'e': 0.44731152641795735}",35,0,-86.13524051072022,"{0: 30, 1: 0, 2: 2, 3: 1, 4: 2}",0
1610,False,"{'a': 0.0005, 'e': 0.44708792655937135}",20,15,2.945440067784851,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.0005, 'e': 0.44686443847276935}",25,7,-10.824630790638802,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1612,False,"{'a': 0.0005, 'e': 0.4466410621022793}",25,0,1.2645348213777226,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1613,False,"{'a': 0.0005, 'e': 0.44641779739205706}",25,7,12.761141988928207,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.0005, 'e': 0.4461946442862865}",30,0,-75.0674982626125,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1615,False,"{'a': 0.0005, 'e': 0.44597160272917935}",20,0,-43.78477034071924,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1616,False,"{'a': 0.0005, 'e': 0.4457486726649752}",20,0,-23.06566116261869,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1617,False,"{'a': 0.0005, 'e': 0.44552585403794154}",20,13,11.438800917817892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.0005, 'e': 0.4453031467923737}",30,5,-80.72119653787793,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",1
1619,False,"{'a': 0.0005, 'e': 0.4450805508725949}",20,9,14.198431350967224,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.0005, 'e': 0.44485806622295615}",30,0,-4.445087725260773,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1621,False,"{'a': 0.0005, 'e': 0.44463569278783627}",35,13,-52.50932604571848,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
1622,False,"{'a': 0.0005, 'e': 0.4444134305116419}",25,0,-81.76038455032125,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1623,False,"{'a': 0.0005, 'e': 0.4441912793388074}",20,0,-63.16242379777263,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1624,False,"{'a': 0.0005, 'e': 0.4439692392137951}",25,12,-46.57689865374241,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1625,False,"{'a': 0.0005, 'e': 0.4437473100810949}",20,6,11.38391708015616,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.0005, 'e': 0.44352549188522455}",30,11,31.676897664827575,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.0005, 'e': 0.4433037845707295}",30,17,-5.068614323170973,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1628,False,"{'a': 0.0005, 'e': 0.44308218808218286}",20,10,6.7976299766545445,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.0005, 'e': 0.44286070236418557}",20,7,-1.3344208847320915,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1630,False,"{'a': 0.0005, 'e': 0.4426393273613662}",35,16,-2.1251145024505274,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1631,False,"{'a': 0.0005, 'e': 0.44241806301838094}",25,0,-138.06321952693824,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
1632,False,"{'a': 0.0005, 'e': 0.44219690927991373}",20,6,-16.016321796733095,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1633,False,"{'a': 0.0005, 'e': 0.4419758660906762}",35,0,-140.19657447798716,"{0: 24, 1: 3, 2: 4, 3: 2, 4: 2}",0
1634,False,"{'a': 0.0005, 'e': 0.44175493339540745}",20,12,8.95161678373376,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.0005, 'e': 0.44153411113887436}",30,7,0.7578488691443748,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
1636,False,"{'a': 0.0005, 'e': 0.4413133992658714}",20,3,-23.611678579537948,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1637,False,"{'a': 0.0005, 'e': 0.44109279772122045}",20,0,12.236350932449241,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1638,False,"{'a': 0.0005, 'e': 0.44087230644977127}",20,15,-2.534695913276746,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1639,False,"{'a': 0.0005, 'e': 0.440651925396401}",20,4,-28.386903107078027,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1640,False,"{'a': 0.0005, 'e': 0.4404316545060144}",25,13,-22.183160266645434,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1641,False,"{'a': 0.0005, 'e': 0.4402114937235437}",30,16,-40.07476424473529,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1642,False,"{'a': 0.0005, 'e': 0.4399914429939487}",20,0,-74.0237058933589,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1643,False,"{'a': 0.0005, 'e': 0.4397715022622168}",25,5,-8.364833671539598,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1644,False,"{'a': 0.0005, 'e': 0.4395516714733627}",20,10,-22.903742066358824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
